date,ticker,open,high,low,close,adj_close,volume,target,tenmda,twentymda,fiftymda,hundredmda,EWMA_20,EWMA_50,EWMA_100,rsi,MiddleBand,UpperBand,LowerBand,sent_score
2016-01-19,BABA,71.94000244140625,72.30999755859375,69.80999755859375,70.12999725341797,70.12999725341797,17421700,70.12999725341797,72.43399963378906,77.4125,80.00219955444337,74.18339992523194,75.58872190925605,77.58442014644017,77.48906054672638,35.763169569615584,79.99324951171874,90.02264960310245,69.96384942033504,0.0
2016-01-20,BABA,68.0250015258789,69.11199951171875,65.33999633789062,68.70999908447266,68.70999908447266,19464400,68.70999908447266,71.44199981689454,76.71549987792969,79.66879959106446,74.18389987945557,74.93360544975287,77.23640312849305,77.31500779123073,33.680563932980164,79.76424942016601,90.3929351680131,69.13556367231892,0.0
2016-01-21,BABA,68.77999877929688,71.6500015258789,67.14399719238281,70.72000122070312,70.72000122070312,16576500,70.72000122070312,70.78099975585937,76.10799980163574,79.41099960327148,74.1826999282837,74.532309808891,76.98085759886067,77.18425900677548,39.08772464954655,79.53349952697754,90.53970509546596,68.52729395848911,0.0
2016-01-22,BABA,72.51000213623047,73.33999633789062,69.88999938964844,70.37000274658203,70.37000274658203,15834700,70.37000274658203,70.54599990844727,75.3845001220703,79.19079971313477,74.18569995880127,74.13589961248063,76.72160804121225,77.04916667155675,38.49910680664712,79.25999965667725,90.62302160364149,67.89697770971301,0.0
2016-01-25,BABA,70.80000305175781,70.80000305175781,69.0199966430664,69.72000122070312,69.72000122070312,14782800,69.72000122070312,70.4379997253418,74.63050003051758,78.95659973144531,74.22169994354248,73.71533786088277,76.44703487085513,76.90386962235115,37.373492448017494,78.98149967193604,90.72339131256088,67.23960803131119,0.0
2016-01-26,BABA,69.01000213623047,70.19000244140625,68.87999725341797,69.7699966430664,69.7699966430664,11473300,69.7699966430664,70.42299957275391,73.93349990844726,78.75499969482422,74.2710998916626,73.3395910782336,76.18518991024249,76.76244733395096,37.524795332295476,78.68299961090088,90.74308497746465,66.62291424433711,0.0
2016-01-27,BABA,69.95999908447266,71.41999816894531,68.74500274658203,69.54000091552734,69.54000091552734,18257600,69.54000091552734,70.10899963378907,73.30349998474121,78.57059967041016,74.3110998916626,72.97772534845205,75.92459395336292,76.6192723213672,37.08096775478818,78.38699970245361,90.7528383647074,66.02116104019981,0.0
2016-01-28,BABA,72.55000305175781,73.1500015258789,66.66999816894531,66.91999816894531,66.91999816894531,33165100,66.91999816894531,69.77199935913086,72.48649978637695,78.39199966430664,74.31559986114502,72.40079895040378,75.5714721464222,76.42700178421865,32.382341872792026,77.95799961090088,90.69853204168972,65.21746718011205,0.0
2016-01-29,BABA,67.9800033569336,68.93000030517578,65.4000015258789,67.02999877929688,67.02999877929688,25594700,67.02999877929688,69.24999923706055,71.75399971008301,78.16659957885742,74.34679985046387,71.88929417220312,75.23651203867868,76.24072717543785,32.76753353879802,77.5337495803833,90.57548646519228,64.49201269557432,0.0
2016-02-01,BABA,66.5,67.69999694824219,65.3499984741211,67.02999877929688,67.02999877929688,16213800,67.02999877929688,68.99399948120117,71.04199981689453,77.944599609375,74.40799983978272,71.42650413478347,74.9146876497207,76.0581488403475,32.76753353879802,77.08449954986573,90.30785940240028,63.86113969733117,-0.592
2016-02-02,BABA,67.05000305175781,67.73999786376953,64.66000366210938,65.08999633789062,65.08999633789062,19150800,65.08999633789062,68.48999938964843,70.46199951171874,77.69259948730469,74.41849979400635,70.82302720174606,74.52940524690665,75.84073864925315,29.347965106702816,76.64699954986573,90.27487260425161,63.01912649547984,0.8038
2016-02-03,BABA,65.5999984741211,65.7300033569336,60.869998931884766,63.439998626708984,63.439998626708984,31918600,63.439998626708984,67.96299934387207,69.7024995803833,77.40399940490722,74.41459976196289,70.1198816231711,74.09452613234254,75.59493668635275,26.787464388580148,76.11174955368043,90.09501973561379,62.128479371747055,0.0
2016-02-04,BABA,64.33000183105469,65.72000122070312,63.099998474121094,64.86000061035156,64.86000061035156,22911500,64.86000061035156,67.37699928283692,69.07899951934814,77.10219947814942,74.41689979553223,69.61894057433113,73.7323875376845,75.38215771499824,32.26459307366078,75.61424951553344,89.75038186511668,61.4781171659502,0.0
2016-02-05,BABA,64.70999908447266,64.86000061035156,62.18000030517578,62.63999938964844,62.63999938964844,12842800,62.63999938964844,66.60399894714355,68.5749994277954,76.72879951477051,74.4172998046875,68.95427950912325,73.2973915329252,75.12959810030254,28.65530550958526,75.0707495689392,89.49303276897554,60.64846636890287,0.0
2016-02-08,BABA,60.900001525878906,62.04999923706055,60.45000076293945,61.099998474121094,61.099998474121094,16157900,61.099998474121094,65.74199867248535,68.08999919891357,76.3335994720459,74.3797998046875,68.20625274388495,72.81906198015724,74.8515256147803,26.445286456412276,74.51274957656861,89.33144649202742,59.694052661109794,0.0
2016-02-09,BABA,60.11000061035156,62.220001220703125,59.25,61.38999938964844,61.38999938964844,12738300,61.38999938964844,64.90399894714355,67.66349925994874,75.92719947814942,74.32139976501465,67.55708575776718,72.37086307520106,74.58471749829162,27.578011476223708,73.93924951553345,88.97326692902385,58.90523210204305,0.0
2016-02-10,BABA,61.900001525878906,63.09000015258789,60.869998931884766,61.779998779296875,61.779998779296875,8998600,61.779998779296875,64.12799873352051,67.11849918365479,75.53519950866699,74.27919975280761,67.00688699791287,71.95553473240192,74.33093192483915,29.158000383698052,73.49024953842164,88.88204233609441,58.09845674074885,0.0
2016-02-11,BABA,60.25,61.630001068115234,59.849998474121094,60.56999969482422,60.56999969482422,15008500,60.56999969482422,63.492998886108396,66.63249912261963,75.06499946594238,74.22739974975586,66.39385011190443,71.5090428202176,74.05819932510906,27.176973023405054,72.99024953842164,88.73388814834,57.24661092850327,0.0
2016-02-12,BABA,61.27000045776367,62.779998779296875,60.279998779296875,60.88999938964844,60.88999938964844,13669600,60.88999938964844,62.87899894714356,66.06449909210205,74.60279945373536,74.19729972839356,65.86967385264195,71.09260943796725,73.79721881914291,28.559352646168094,72.45024957656861,88.33819974269582,56.56229941044139,0.0
2016-02-16,BABA,64.41999816894531,66.88999938964844,64.04000091552734,66.29000091552734,66.29000091552734,21735400,66.29000091552734,62.8049991607666,65.89949932098389,74.2285994720459,74.24119972229003,65.90970500148818,70.90427171565102,73.64843582690078,46.883288973027845,71.99174966812134,87.49148130565055,56.492018030592135,-0.2054
2016-02-17,BABA,67.30000305175781,67.38999938964844,65.68000030517578,66.37999725341797,66.37999725341797,14457100,66.37999725341797,62.93399925231934,65.71199932098389,73.90439949035644,74.30499969482422,65.95449473976721,70.72684906715985,73.50438752336107,47.126691742865965,71.56224966049194,86.69463972640176,56.429859594582126,0.0
2016-02-18,BABA,67.0,68.5,66.2300033569336,66.5199966430664,66.5199966430664,14547800,66.5199966430664,63.24199905395508,65.60249919891358,73.53779945373535,74.37099967956543,66.00835206389095,70.56187435458762,73.3659708332046,47.52949739193157,71.15899953842163,85.93467820795638,56.38332086888686,0.0
2016-02-19,BABA,66.80000305175781,67.75,66.08999633789062,67.27999877929688,67.27999877929688,12334900,67.27999877929688,63.48399887084961,65.43049907684326,73.18819938659668,74.45139965057373,66.12946127488199,70.43317327090597,73.24536094411972,49.76679278846299,70.7692494392395,85.09315621391075,56.44534266456826,0.0
2016-02-22,BABA,68.30000305175781,69.52999877929688,67.9800033569336,68.83999633789062,68.83999633789062,13405400,68.83999633789062,64.10399856567383,65.35399875640869,72.87739936828613,74.56589962005616,66.387607471359,70.37069570646821,73.15805817860061,54.09366906387061,70.3692494392395,83.95576453293943,56.782734345539566,0.0
2016-02-23,BABA,68.5,68.66000366210938,66.46499633789062,66.97000122070312,66.97000122070312,12930600,66.97000122070312,64.69099884033203,65.2164987564087,72.5483994293213,74.65739963531495,66.44307354272512,70.23733506117945,73.03542901692019,48.68063184218931,69.92349939346313,82.71430574846654,57.13269303845972,0.0
2016-02-24,BABA,66.16999816894531,67.69000244140625,65.20999908447266,67.2300033569336,67.2300033569336,10781500,67.2300033569336,65.27499923706054,65.08949909210205,72.20639945983886,74.73999965667724,66.5180192393164,70.11940041893284,72.92038422276197,49.438228383670705,69.51149950027465,81.5180946153034,57.504904385245915,0.0
2016-02-25,BABA,65.66999816894531,66.72000122070312,64.66000366210938,66.66000366210938,66.66000366210938,14686100,66.66000366210938,65.7629997253418,64.94549922943115,71.94479957580566,74.81789970397949,66.53154156529669,69.98373772850589,72.79632552626163,47.773193463579965,69.12449960708618,80.43913702205609,57.80986219211628,0.0
2016-02-26,BABA,68.08999633789062,68.83000183105469,66.86000061035156,66.91000366210938,66.91000366210938,12084100,66.91000366210938,66.39700012207031,64.94499950408935,71.67159965515137,74.8549997329712,66.56758557451694,69.86319907576497,72.67968104700303,48.59099832140233,68.71574964523316,79.0764913405455,58.35500794992081,0.0
2016-02-29,BABA,67.63999938964844,70.58000183105469,67.55999755859375,68.80999755859375,68.80999755859375,17984200,68.80999755859375,67.18899993896484,65.0339994430542,71.39799964904785,74.90379970550538,66.78114862061949,69.82189703510512,72.60299974900283,54.431114684858606,68.3939995765686,77.86411237950611,58.9238867736311,0.0
2016-03-01,BABA,70.0199966430664,71.83999633789062,69.86000061035156,70.86000061035156,70.86000061035156,14007700,70.86000061035156,67.64599990844727,65.22549953460694,71.12259971618653,74.97319972991943,67.1696107148797,69.8626069985312,72.56846111682339,59.744751067175514,68.13374967575074,76.67919540288817,59.5883039486133,0.5267
2016-03-02,BABA,72.04000091552734,72.04000091552734,70.75,71.25,71.25,10503000,71.25,68.13300018310547,65.5334997177124,70.87639976501465,75.02289974212647,67.55821921822448,69.91701459199702,72.5423353312093,60.684012981746065,67.99774961471557,76.14858396002246,59.84691526940868,0.0
2016-03-03,BABA,71.30999755859375,72.58999633789062,70.45999908447266,71.0199966430664,71.0199966430664,11596400,71.0199966430664,68.58300018310547,65.91249961853028,70.6437996673584,75.05609973907471,67.88791230630467,69.96026880900637,72.51217004121033,59.797867910233734,67.80749959945679,75.26605837020333,60.348940828710255,0.0
2016-03-04,BABA,70.95999908447266,72.95999908447266,70.72000122070312,72.22000122070312,72.22000122070312,10763600,72.22000122070312,69.07700042724609,66.28049964904785,70.43079963684082,75.09119976043701,68.30049220291404,70.04888580358617,72.50638076339767,62.84623182646957,67.67974958419799,74.62667499733821,60.732824171057764,0.0
2016-03-07,BABA,72.19999694824219,73.9800033569336,72.0,72.88999938964844,72.88999938964844,11244500,72.88999938964844,69.48200073242188,66.79299964904786,70.19179969787598,75.11709972381591,68.73758812546018,70.16030206765456,72.51398200655113,64.46630094024873,67.68399953842163,74.64377132789325,60.72422774895001,0.0
2016-03-08,BABA,72.4000015258789,72.6500015258789,70.95999908447266,71.06999969482422,71.06999969482422,8670700,71.06999969482422,69.89200057983399,67.291499710083,69.9171996307373,75.1309997177124,68.9597225606377,70.19597649825202,72.4853704596109,57.173299274504565,67.69074945449829,74.66343112589915,60.71806778309743,0.0
2016-03-09,BABA,71.58999633789062,72.61000061035156,70.68000030517578,72.43000030517578,72.43000030517578,7283400,72.43000030517578,70.4120002746582,67.84349975585937,69.69159965515136,75.16989971160889,69.29022520297467,70.28358530766286,72.48427335046362,60.74685449302303,67.75349950790405,74.85251908998437,60.654479925823736,0.0
2016-03-10,BABA,72.5,73.05000305175781,70.6050033569336,71.97000122070312,71.97000122070312,11247900,71.97000122070312,70.94300003051758,68.35299987792969,69.48819969177246,75.17179973602295,69.54544196656785,70.34971928873081,72.47408364028747,58.95497465445303,67.73574953079223,74.78762794671931,60.68387111486515,0.0
2016-03-11,BABA,72.58000183105469,74.01000213623047,72.22000122070312,74.01000213623047,74.01000213623047,11219200,74.01000213623047,71.65299987792969,69.025,69.30319969177246,75.19199977874756,69.97063817320239,70.49325984196388,72.5045157358171,64.02330006120216,67.82874956130982,75.11311096284916,60.54438815977048,0.0
2016-03-14,BABA,74.01000213623047,74.41999816894531,72.88999938964844,73.3499984741211,73.3499984741211,11069800,73.3499984741211,72.10699996948242,69.64799995422364,69.13659965515137,75.19899974822998,70.29248201138512,70.6052888449812,72.52126760918023,61.38242024760314,67.85624952316284,75.21699233841525,60.49550670791043,0.0
2016-03-15,BABA,72.62000274658203,72.83999633789062,71.75,72.2300033569336,72.2300033569336,8373700,72.2300033569336,72.24400024414062,69.94500007629395,68.95579978942871,75.20339977264405,70.47700785381831,70.66900315981292,72.51549674478366,57.07966664925597,67.92224969863892,75.39328654618221,60.45121285109563,0.0
2016-03-16,BABA,72.01000213623047,73.66000366210938,71.86000061035156,73.5,73.5,7701200,73.5,72.46900024414063,70.30100021362304,68.89199974060058,75.24359973907471,70.76491186774037,70.78002267763507,72.53500264445965,60.46395111415871,68.00649976730347,75.6536077782299,60.35939175637703,0.0
2016-03-17,BABA,73.76000213623047,74.37000274658203,73.51000213623047,74.25,74.25,9423900,74.25,72.79200057983398,70.68750038146973,68.80439979553222,75.27619976043701,71.09682502319366,70.9161002596027,72.56898140450886,62.351899913514714,68.14499979019165,76.04100421754006,60.24899536284324,0.0
2016-03-18,BABA,74.97000122070312,76.30000305175781,74.70999908447266,76.25,76.25,13350100,76.25,73.19500045776367,71.13600044250488,68.78279975891114,75.28249973297119,71.58760359241332,71.12527285739002,72.64191160704173,66.89216439981305,68.28324975967408,76.54920099976218,60.017298519585985,0.0
2016-03-21,BABA,77.08999633789062,79.68000030517578,76.94000244140625,78.11000061035156,78.11000061035156,15493300,78.11000061035156,73.71700057983398,71.59950065612793,68.8905997467041,75.3000997543335,72.20878426078839,71.39918382382838,72.75024701221766,70.4600844357021,68.47674970626831,77.28752874943922,59.665970663097404,0.0
2016-03-22,BABA,77.0,78.55000305175781,76.90799713134766,78.18000030517578,78.18000030517578,9148400,78.18000030517578,74.42800064086914,72.16000061035156,69.03819969177246,75.28749973297118,72.777471503111,71.66509826482257,72.85782178903814,70.58854463188851,68.68824968338012,78.01265342390036,59.36384594285989,0.0
2016-03-23,BABA,78.16000366210938,78.9800033569336,76.1500015258789,76.55999755859375,76.55999755859375,10806800,76.55999755859375,74.84100036621093,72.62650032043457,69.17099967956543,75.22959972381592,73.13771207982364,71.85705514785099,72.93116889768373,63.686023402660226,68.85799970626832,78.50484353820623,59.2111558743304,0.0
2016-03-24,BABA,75.1500015258789,76.1500015258789,73.52999877929688,75.86000061035156,75.86000061035156,8833400,75.86000061035156,75.23000030517578,73.08650016784668,69.23459968566894,75.1659997177124,73.39697765415963,72.01403343897957,72.98919402178264,60.91425133916148,69.01599969863892,78.91246315039433,59.11953624688351,-0.3818
2016-03-28,BABA,76.44999694824219,76.88999938964844,74.9000015258789,76.4800033569336,76.4800033569336,6082100,76.4800033569336,75.4770004272461,73.56500015258788,69.35839973449707,75.09249973297119,73.6905991496619,72.18916955460179,73.05835220386608,62.47218448152209,69.25499982833863,79.40236617618662,59.107633480490634,0.1779
2016-03-29,BABA,75.5999984741211,78.23999786376953,75.56999969482422,78.08000183105469,78.08000183105469,12535000,78.08000183105469,75.95000076293945,74.02850036621093,69.47499977111816,75.02979976654052,74.10863750027075,72.42018263626129,73.15783768661903,66.21474026106551,69.53124990463257,80.02581818721609,59.036681622049066,0.0
2016-03-30,BABA,79.01000213623047,79.55000305175781,78.54000091552734,78.86000061035156,78.86000061035156,10696000,78.86000061035156,76.61300048828124,74.42850036621094,69.66039985656738,74.98399974822998,74.5611482726594,72.67272457138556,73.27080397815264,67.89562617754244,69.82699995040893,80.69259492260426,58.96140497821361,0.54
2016-03-31,BABA,78.5,79.83999633789062,78.41000366210938,79.02999877929688,79.02999877929688,11318500,79.02999877929688,77.16600036621094,74.81750030517578,69.83839988708496,74.92029972076416,74.98675308281534,72.92202949329975,73.3848990916704,68.26619436872944,70.17550001144409,81.30869889743184,59.042301125456326,0.0
2016-04-01,BABA,78.23999786376953,79.0199966430664,78.19999694824219,78.7300033569336,78.7300033569336,9262200,78.7300033569336,77.6140007019043,75.20300064086913,70.03879997253418,74.85379978179931,75.34325310892184,73.1497932190065,73.49078972907574,66.80084573903082,70.55775012969971,81.79168264415632,59.3238176152431,0.0
2016-04-04,BABA,78.33000183105469,79.55000305175781,78.31999969482422,79.08000183105469,79.08000183105469,9817300,79.08000183105469,77.89700088500976,75.54600067138672,70.20599998474121,74.80849979400635,75.69913393960115,73.38235046340832,73.60151535758735,67.67269416535675,70.91325016021729,82.30632633501796,59.52017398541661,0.0
2016-04-05,BABA,78.19999694824219,78.30000305175781,76.91000366210938,77.31999969482422,77.31999969482422,9603900,77.31999969482422,77.81800079345703,75.7675006866455,70.34499992370606,74.7678998184204,75.85350210676526,73.53676810835172,73.67518011749618,59.246891829370114,71.28025016784667,82.52477477103601,60.035725564657334,0.0
2016-04-06,BABA,77.30000305175781,79.1500015258789,77.19000244140625,78.68000030517578,78.68000030517578,9071900,78.68000030517578,77.86800079345703,76.14800071716309,70.5241999053955,74.74039981842041,76.1226924113758,73.73846352378936,73.77432690156287,63.072961473482096,71.71975021362304,82.70307495460487,60.736425472641216,0.0
2016-04-07,BABA,77.5999984741211,78.5999984741211,77.18299865722656,77.61000061035156,77.61000061035156,10937900,77.61000061035156,77.9730010986328,76.40700073242188,70.6809999847412,74.71799983978272,76.26434081127825,73.89028853301194,73.85031196203332,58.425420626890016,72.12525024414063,82.73530814643524,61.51519234184602,0.0
2016-04-08,BABA,78.2699966430664,78.76000213623047,76.62100219726562,77.47000122070312,77.47000122070312,8401200,77.47000122070312,78.13400115966797,76.68200073242187,70.83959999084473,74.70509983062745,76.37916561217585,74.03066944532158,73.92201776815669,57.82504487604099,72.51750030517579,82.71039720571146,62.324603404640115,0.0
2016-04-11,BABA,78.06999969482422,78.58899688720703,77.43000030517578,77.70999908447266,77.70999908447266,7896500,77.70999908447266,78.25700073242187,76.86700057983398,71.05540000915528,74.72369983673096,76.5059116571565,74.17495690446532,73.99705683200975,58.61024448255672,72.946000289917,82.49937246246303,63.39262811737096,0.0
2016-04-12,BABA,78.0,78.23999786376953,76.87000274658203,77.86000061035156,77.86000061035156,7115400,77.86000061035156,78.23500061035156,77.09250068664551,71.27200004577637,74.71929981231689,76.63487250984174,74.31946844381572,74.07358028888119,59.12249546936247,73.37025032043456,82.20754417824816,64.53295646262097,0.0
2016-04-13,BABA,78.73999786376953,79.72000122070312,78.5,79.63999938964844,79.63999938964844,14150900,79.63999938964844,78.31300048828125,77.46300048828125,71.52420005798339,74.7343998336792,76.92107506982333,74.52811674598792,74.18384810566764,64.70480861132899,73.7040002822876,82.4522012512482,64.95579931332699,0.0
2016-04-14,BABA,79.30999755859375,79.85800170898438,78.36000061035156,79.61000061035156,79.61000061035156,12611500,79.61000061035156,78.37100067138672,77.76850051879883,71.81460014343261,74.75359981536866,77.17716321654031,74.72740633663115,74.29133651025525,64.54483076436875,74.03475036621094,82.64625990762083,65.42324082480106,0.0
2016-04-15,BABA,79.44999694824219,79.75,78.45999908447266,78.97000122070312,78.97000122070312,11709100,78.97000122070312,78.39500045776367,78.00450057983399,72.1252001953125,74.76459980010986,77.34790969312724,74.89378262852026,74.38401700762212,61.07546012768563,74.34600048065185,82.7404525789597,65.951548382344,0.0
2016-04-18,BABA,78.5199966430664,79.12000274658203,77.70999908447266,79.01000213623047,79.01000213623047,7767000,79.01000213623047,78.38800048828125,78.1425006866455,72.40820022583007,74.75519985198974,77.50620421151802,75.05520302180982,74.47565330633994,61.21578005404107,74.63925056457519,82.83828903685023,66.44021209230016,0.1779
2016-04-19,BABA,79.19999694824219,80.4800033569336,78.47000122070312,79.45999908447266,79.45999908447266,14742000,79.45999908447266,78.6020004272461,78.21000061035156,72.74460021972656,74.73669986724853,77.69227991370418,75.22794014331976,74.57438768700914,62.83875006241558,74.90475063323974,83.02073622660336,66.78876503987613,0.0
2016-04-20,BABA,79.0,81.73500061035156,78.98999786376953,81.20999908447266,81.20999908447266,14911900,81.20999908447266,78.85500030517578,78.3615005493164,73.1468002319336,74.74019985198974,78.0273007871107,75.46253071745029,74.70583090558954,68.38024670014599,75.26075057983398,83.1960749623394,67.32542619732857,0.0
2016-04-21,BABA,81.08000183105469,81.77999877929688,80.19999694824219,80.77999877929688,80.77999877929688,8819000,80.77999877929688,79.17200012207032,78.57250061035157,73.53460021972656,74.730899848938,78.28946250065225,75.67105890015513,74.82615180994819,65.78442279405687,75.59950046539306,83.28118382539485,67.91781710539128,0.0
2016-04-22,BABA,80.12000274658203,81.44000244140625,79.15499877929688,79.88999938964844,79.88999938964844,8649300,79.88999938964844,79.41399993896485,78.77400054931641,73.8968002319336,74.7159998703003,78.44189458531855,75.83650756465244,74.92645899364082,60.652295334324094,75.93025035858155,83.15874444490976,68.70175627225333,0.0
2016-04-25,BABA,79.80000305175781,79.83999633789062,78.68000030517578,78.83999633789062,78.83999633789062,9207600,78.83999633789062,79.52699966430664,78.89200019836426,74.26220016479492,74.66359981536866,78.47980903794446,75.9542914503223,75.00397976157754,55.182612332865226,76.22850017547607,82.89254175305113,69.56445859790101,0.0
2016-04-26,BABA,78.8499984741211,79.55999755859375,77.80000305175781,78.61000061035156,78.61000061035156,9632700,78.61000061035156,79.60199966430665,78.9185001373291,74.61660018920898,74.60969982147216,78.49220823531657,76.05843691795076,75.07540867526475,54.03316464471149,76.47350025177002,82.72652824187281,70.22047226166723,0.0
2016-04-27,BABA,78.30000305175781,78.62000274658203,76.56999969482422,77.6500015258789,77.6500015258789,11491900,77.6500015258789,79.40299987792969,78.85800018310547,74.84380020141602,74.53619983673096,78.41199807251297,76.12085122227329,75.12640650020668,49.40709654455093,76.6432502746582,82.63425785141847,70.65224269789793,0.0
2016-04-28,BABA,77.6500015258789,77.9000015258789,76.08999633789062,76.4000015258789,76.4000015258789,9959900,76.4000015258789,79.08199996948242,78.72650032043457,75.04420028686523,74.47429988861084,78.22037935378592,76.13179829400936,75.15163385910876,44.11136466767175,76.77200031280518,82.50322503033513,71.04077559527522,0.0
2016-04-29,BABA,76.80999755859375,77.27999877929688,75.66000366210938,76.94000244140625,76.94000244140625,10124300,76.94000244140625,78.87900009155274,78.6370002746582,75.25260040283203,74.39519992828369,78.09843869546404,76.16349257709905,75.18705763509828,46.76594208195703,76.92000045776368,82.33909443274881,71.50090648277855,0.0
2016-05-02,BABA,76.88999938964844,77.0,75.94000244140625,76.61000061035156,76.61000061035156,7718100,76.61000061035156,78.63899993896484,78.51350021362305,75.43920043945313,74.3136999130249,77.9566826873581,76.18100269753617,75.21524294137076,45.34838596344948,77.02975044250488,82.23180580484959,71.82769508016017,0.0
2016-05-03,BABA,75.95999908447266,76.2699966430664,75.42500305175781,75.91000366210938,75.91000366210938,8019200,75.91000366210938,78.28400039672852,78.4430004119873,75.5806005859375,74.22899997711181,77.76176087542964,76.17037528351563,75.22900451225085,42.41167959150804,77.10525054931641,82.14597433086477,72.06452676776804,0.0
2016-05-04,BABA,75.63999938964844,75.91000366210938,75.01000213623047,75.81999969482422,75.81999969482422,14326600,75.81999969482422,77.74500045776367,78.30000038146973,75.75760055541993,74.15299999237061,77.57683123918152,76.15663506327482,75.24071066634609,42.034752480720265,77.2240005493164,81.8914029756436,72.5565981229892,0.0
2016-05-05,BABA,79.5199966430664,79.94000244140625,78.0999984741211,78.83000183105469,78.83000183105469,27950900,78.83000183105469,77.55000076293945,78.36100044250489,75.98960052490234,74.0979999923706,77.69618081935991,76.26147298362791,75.31180525996172,56.08967337108895,77.38400058746338,81.80971906053753,72.95828211438922,0.0
2016-05-06,BABA,78.3499984741211,79.72000122070312,78.25,79.19999694824219,79.19999694824219,12862100,79.19999694824219,77.48100051879882,78.44750022888184,76.240400390625,74.09259998321534,77.83940140306298,76.37670922586801,75.38881988259524,57.45526365972917,77.56475048065185,81.66168775712791,73.4678132041758,0.0
2016-05-09,BABA,78.94000244140625,79.9800033569336,78.88999938964844,79.41000366210938,79.41000366210938,11795800,79.41000366210938,77.5380012512207,78.53250045776367,76.490400390625,74.08100002288819,77.9889825705912,76.49566195712295,75.46846829635918,58.248939451080275,77.69975051879882,81.67005632387124,73.72944471372641,0.0
2016-05-10,BABA,79.79000091552734,79.9800033569336,79.1500015258789,79.72000122070312,79.72000122070312,9319700,79.72000122070312,77.64900131225586,78.62550048828125,76.70860046386719,74.05330005645752,78.15384148964948,76.62210664256719,75.5526788429565,59.45143254364988,77.85900058746338,81.61896644225989,74.09903473266688,0.0
2016-05-11,BABA,79.43000030517578,80.48500061035156,79.41000366210938,79.80000305175781,79.80000305175781,11072500,79.80000305175781,77.86400146484375,78.63350067138671,76.88740051269531,74.00500011444092,78.31061878127885,76.74673003915616,75.6368055962088,59.77343145466843,78.04825057983399,81.38396800692504,74.71253315274294,0.0
